;Gloss; GEHEN2A* EINKAUFEN1* ZUSAMMEN-PERSON2A^* BESCHEID1A* ICH2 SEHEN-AUF1* SCHRECK1* SCHRECK1* 
;Mundbild; hallo [MG] erschrocken 
;;
;;
37137;Deutsch; Ich erschrecke mich da oft. 
;Gloss; VIEL1A* SCHRECK1* ICH2 
;Mundbild; viel erschrocken 
;;
;;
37138;Deutsch; Oder wenn ich an der Wursttheke stehe, zeige ich auf die Wurst, die ich gerne hätte. 
;Gloss; SEHEN-AUF1* || $INDEX1* WURST1A ICH2 $INDEX1* 
;Mundbild; wurst 
;;
;;
37139;Deutsch; Dann gucke ich hoch zur Verkäuferin und sie spricht schon längst mit mir. 
;Gloss; || SCHAUEN2* SCHON1A* SPRECHEN5A* ICH2 
;Mundbild; schon [MG] 
;;
;;
37140;Deutsch; Sie hat schon angefangen, zu sprechen, bevor ich hochgeschaut habe. 
;Gloss; $GEST-AUFMERKSAMKEIT1^* BITTE1B HAUPT1A^ VORHER4 ANFANG1A* SPRECHEN5A* 
;Mundbild; [MG] anfang 
;;
;;
37141;Deutsch; Mit Hörgerät schaue ich immer hoch, wenn sie anfängt, mit mir zu sprechen. 
;Gloss; ICH2 HÖREN2* ICH1 HÖREN2* GEWOHNHEIT1 ICH1 ZUSCHAUEN3 VORAUS1B $GEST^ 
;Mundbild; hör ich gewohnt voraus 
;;
;;
37142;Deutsch; Als Gehörlose aber merke ich das gar nicht. 
;Gloss; TAUB-GEHÖRLOS1A LUFT3A $GEST-OFF^ 
;Mundbild; [MG] 
;;
;;
37143;Deutsch; Aber ich bin das nicht gewohnt und es ist mir unangenehm, wenn ich dann noch mal nachfragen muss. 
;Gloss; ICH1 GEWOHNHEIT1* SCHAUEN2* PEINLICH1 UNGEFÄHR2^* NOCHMAL2B* $GEST^ $GEST-OFF^ $GEST-ABWINKEN1^* 
;Mundbild; ich gewohnt [MG] und noch m{al} [MG] [MG] 
;;
;;
37144;Deutsch; Seit einem Jahr ist das bei mir wirklich schlimm. Das verstehe ich. 
;Gloss; $GEST-ABWINKEN1^* $GEST^* SCHLIMM4* ICH2* VOR1H $NUM-EINER1A:1d* VERSTEHEN1* VERGANGENHEIT1^ 
;Mundbild; [MG] schlimm vor ein jahr 
;;
;;
37145;Deutsch; Seit einem Jahr ist das bei mir wirklich schlimm. 
;Gloss; VOR1H $NUM-EINER1A:1d* VERSTEHEN1* VERGANGENHEIT1^ 
;Mundbild; vor ein jahr 
;;
;;
37146;Deutsch; Ach, du armes Schwein. 
;Gloss; ARMER1 SCHWEIN2* 
;Mundbild; armes schwein 
;;
;;
37147;Deutsch; Bei mir ist das ganz locker. 
;Gloss; ICH2 ICH2* ICH1 LUFT3A^* 
;Mundbild; ich 
;;
;;
37148;Deutsch; Ich habe früher auf dem linken Ohr noch ein bisschen gehört. 
;Gloss; ICH2* || OHR1 || FRÜHER1* || BISSCHEN2A || MASS1* $GEST-OFF^ 
;Mundbild; ohr früher [MG] 
;;
;;
37149;Deutsch; Mit 30 Jahren hatte ich dann einen Hörsturz. 
;Gloss; || MIT1A || $NUM-ZEHNER2A:3d* || ALT5B* || HÖREND1A* || ABSTÜRZEN1* 
;Mundbild; mit dreißig jahre hörsturz 
;;
;;
37150;Deutsch; Du hattest noch einen Hörsturz? Ja, einen Hörsturz. 
;Gloss; DU1* ABSTÜRZEN1* DU1* $GEST-NM-KOPFNICKEN1^ 
;Mundbild; du hörsturz du hörsturz 
;;
;;
37151;Deutsch; Du hattest noch einen Hörsturz? Warst du traurig? 
;Gloss; DU1* $GEST-NM-KOPFNICKEN1^ TAUB-GEHÖRLOS2* FERTIG4 DU1* 
;Mundbild; du hörsturz [MG] du 
;;
;;
37152;Deutsch; Ja, einen Hörsturz. Ich habe bis dahin sowieso nichts gehört oder verstanden. 
;Gloss; FERTIG4 DU1* DANN1A TRAURIG1* $GEST-OFF^* $GEST-NM-KOPFSCHÜTTELN1^ 
;Mundbild; du dann trau{rig} [MG] 
;;
;;
37153;Deutsch; Warst du traurig? Nicht traurig, obwohl du weniger hören konntest? Ach so, okay! 
;Gloss; $GEST-NM-KOPFSCHÜTTELN1^ || ICH2 HÖREN2* OHR1 || HÖREN2* || SOWIESO1* || NICHT6* $GEST-OFF^ $GEST^* 
;Mundbild; [MG] ohren hören sowieso überhaupt nicht [MG] 
;;
;;
37154;Deutsch; Ich habe bis dahin sowieso nichts gehört oder verstanden. 
;Gloss; || ICH2 HÖREN2* OHR1 VERRINGERN1B* || SOWIESO1* 
;Mundbild; ohren hören sowieso 
;;
;;
37155;Deutsch; Ich habe bis dahin sowieso nichts gehört oder verstanden. Du konntest vielleicht telefonieren, ich konnte das nicht. 
;Gloss; || NICHT6* $GEST-OFF^ $GEST^* || DU1* 
;Mundbild; überhaupt nicht [MG] du 
;;
;;
37156;Deutsch; Ach so, okay! 
;Gloss; $GEST^* || DU1* || VIELLEICHT1 || MEHR1 || TELEFONIEREN1 ICH2 KANN1* 
;Mundbild; [MG] du vielleicht mehr 
;;
;;
37157;Deutsch; Ich konnte nur mit meiner Mutter telefonieren. 
;Gloss; $GEST-ÜBERLEGEN1^ || $GEST^ || ICH2* || TELEFONIEREN1 ICH2* MUTTER1* $INDEX1* 
;Mundbild; nur ich anrufen mein mutter 
;;
;;
37158;Deutsch; Wenn sie „Ja“ gesagt hat, ging die Stimme hoch, das konnte ich verstehen. 
;Gloss; SAGEN1* JA1A* STIMME1* HOCH3A* VERSTEHEN1* ICH2* 
;Mundbild; sagt ja stimme hoch versteh 
;;
;;
37159;Deutsch; Manchmal rief ich an und sagte, dass es mir Leid täte aber ich zu spät nach Hause käme. 
;Gloss; ICH2* SPÄT3A* NACH-HAUSE1* $ALPHA:1:M* ICH1* UHR1* ENTSCHULDIGUNG1 || TELEFONIEREN1 
;Mundbild; komme spät nach hause mama ich spät [MG] 
;;
;;
37160;Deutsch; Wenn sie dann „Ja“ gesagt hat, war ich beruhigter. 
;Gloss; JA1A* ICH2* ERLEICHTERT2* LOS-SEIN1 $GEST^ 
;Mundbild; ja [MG] los 
;;
;;
37161;Deutsch; Ansonsten habe ich nichts verstanden. 
;Gloss; $GEST-OFF^ VERSTEHEN1* NICHTS1A* 
;Mundbild; verstehe überhaupt nichts 
;;
;;
37162;Deutsch; Dann bin ich auf dem linken Ohr ertaubt und konnte das gut akzeptieren. Du hast nichts verstanden. 
;Gloss; || $INDEX1* || TAUB-GEHÖRLOS2 || ICH2 || $GEST-OFF^* || $GEST-ABWINKEN1^* AKZEPTIEREN1 DU1* VERSTEHEN1* 
;Mundbild; [MG] [MG] [MG] [MG] [MG] du ver{stehen} 
;;
;;
37163;Deutsch; Dann bin ich auf dem linken Ohr ertaubt und konnte das gut akzeptieren. Ja das stimmt, das haben wir gemeinsam. 
;Gloss; || $GEST-ABWINKEN1^* AKZEPTIEREN1 DU1* VERSTEHEN1* NICHT1* DU1* STIMMT1A ABER1* 
;Mundbild; [MG] [MG] du ver{stehen} nicht 
;;
;;
37164;Deutsch; Du hast nichts verstanden. Ich habe immer etwas verstanden. 
;Gloss; ABER1* STIMMT1A ICH1* SCHON1A* GLEICH8* VERSTEHEN1 
;Mundbild; schon [MG] verstehen verstehen verstehen 
;;
;;
37165;Deutsch; Ja das stimmt, das haben wir gemeinsam. Das war ja schlimm bei dir! 
;Gloss; STIMMT1A ICH1* SCHON1A* GLEICH8* VERSTEHEN1 $INDEX1 SEHR-VIEL1^ DA1^* 
;Mundbild; schon [MG] verstehen verstehen verstehen [MG] [MG] 
;;
;;
37166;Deutsch; Ich habe immer etwas verstanden. Und dann hatte ich auf einmal die Probleme. 
;Gloss; VERSTEHEN1 SEHR-VIEL1^ DA1^* 
;Mundbild; verstehen verstehen verstehen [MG] [MG] 
;;
;;
37167;Deutsch; Das war ja schlimm bei dir! 
;Gloss; UND-DANN2 $GEST^ ICH2* IN-BEDRÄNGNIS-SEIN2* 
;Mundbild; dann [MG] 
;;
;;
37168;Deutsch; Ja und du magst Musik. 
;Gloss; DU1* SCHON1A* DU1* MÖGEN2 MUSIK1 
;Mundbild; du schon du [MG] musik 
;;
;;
37169;Deutsch; Es gibt viele Gehörlose, die gerne Musik hören. 
;Gloss; VIEL1A* TAUB-GEHÖRLOS1A* VIEL1A* TAUB-GEHÖRLOS1A* $INDEX1 DA1 MUSIK1* MÖGEN2 
;Mundbild; viele viel ge{hörlose} die musik 
;;
;;
37170;Deutsch; Die brauchen die Hörgeräte, um sie hören zu können. 
;Gloss; BRAUCHEN1* HÖRGERÄT1* $PROD* SEHR7^* 
;Mundbild; brauchen [MG] 
;;
;;
37171;Deutsch; Ja, zur Entspannung und zur Beruhigung. 
;Gloss; FÜR1^ ABSCHALTEN-KOPF1^* $GEST-OFF^* BERUHIGEN1 $GEST-NM-KOPFNICKEN1^ 
;Mundbild; zur entspannung beruhigt ja 
;;
;;
37172;Deutsch; Das stimmt. 
;Gloss; STIMMT1A 
;Mundbild; stimmt 
;;
;;
37173;Deutsch; Du hattest einen Hörsturz und auf der linken Seite hattest du keinen Tinnitus? 
;Gloss; DU1* || $INDEX1* HÖREND1A* $INDEX1* DU1* || $INDEX1* || LAUT1C^ NICHT3A* 
;Mundbild; hörstur{z} du links tinnitus nicht 
;;
;;
37174;Deutsch; Ich hatte den nicht direkt nach dem Hörsturz, sondern erst viel später. 
;Gloss; || HÖREN2* || ABSTÜRZEN1* NEIN1A || SPÄTER10 
;Mundbild; hörsturz nicht sofort spät 
;;
;;
37175;Deutsch; Plötzlich habe ich etwas auf dem linken Ohr gehört. 
;Gloss; || DANN1C || $INDEX1* || ICH1 || $INDEX1* || ICH1 || ENDLICH2B 
;Mundbild; da{nn} [MG] [MG] endlich 
;;
;;
37176;Deutsch; Ich dachte, da würde jemand sprechen. 
;Gloss; || WARUM7* || ICH1 || $INDEX1* || ZUERST1A || WAS1A* || SPRECHEN1A || ICH1 
;Mundbild; warum zuerst was sprechen 
;;
;;
37177;Deutsch; Ich drehte mich um. 
;Gloss; SEHEN-WEG-HIN1* 
;;
;;
37178;Deutsch; Ich hatte auf der anderen Seite, auf dem rechten Ohr, das Hörgerät aus. 
;Gloss; ICH1 $INDEX1* WAR1 AUS-ZU2* ICH1 
;Mundbild; war aus 
;;
;;
37179;Deutsch; Ich machte es an und merkte: Da ist nichts. 
;Gloss; ANSCHALTEN2* NICHTS1A* 
;Mundbild; an nichts 
;;
;;
37180;Deutsch; Da konnte ich gar nichts hören. 
;Gloss; ANSCHALTEN2* || $INDEX1* || TAUB-GEHÖRLOS2 || $GEST-OFF^* AUSSCHALTEN2* || $INDEX1* $GEST-OFF^* $GEST-ÜBERLEGEN1^ ICH1 $GEST-OFF^ 
;Mundbild; [MG] [MG] 
;;
;;
37181;Deutsch; Genau wie bei mir. Das wurde immer schlimmer, ging dann aber wieder weg. 
;Gloss; ICH2 DASSELBE2A* || MERKWÜRDIG3* || $INDEX1* || GERÄUSCH1* 
;Mundbild; [MG] geräusch 
;;
;;
37182;Deutsch; Genau wie bei mir. 
;Gloss; ICH2 DASSELBE2A* || MERKWÜRDIG3* || $INDEX1* || GERÄUSCH1* || SCHLIMM1* AUFLÖSUNG1D* 
;Mundbild; [MG] geräusch mehr schlimmer später [MG] 
;;
;;
37183;Deutsch; Ich merke, dass, wenn ich viel zu tun und viel Stress habe, es schlimmer wird. 
;Gloss; ICH1 GLAUBEN2A* WENN1A ICH1 VIEL1A TUN1* STRESS2 || $INDEX1* || TINNITUS1^ || ANHALTEN2 
;Mundbild; glaub wenn ich zu tun stress 
;;
;;
37184;Deutsch; Es ist weniger, wenn es ruhig ist, in letzter Zeit hatte ich das nicht mehr. 
;Gloss; BERUHIGEN3 || $INDEX1* BIS-JETZT3A || LETZTE3 || VOR2^* || BIS-JETZT3A 
;Mundbild; [MG] letzte zeit 
;;
;;
37185;Deutsch; Das ist genau wie bei mir. 
;Gloss; || GLEICH8* 
;;
;;
37186;Deutsch; Ich weiß, was es heißt, einen Tinnitus zu haben. 
;Gloss; || ICH1 || WISSEN2B || $INDEX1* 
;Mundbild; weiß tinnitus 
;;
;;
37187;Deutsch; Ich kenne das. 
;Gloss; || ICH2 || KENNEN1A || $INDEX1* 
;Mundbild; ich kenne tinnitus 
;;
;;
37188;Deutsch; Für mich ist das gut. 
;Gloss; || GUT1 || FÜR1* 
;Mundbild; gut für mich 
;;
;;
37189;Deutsch; Denn das Herz/ Das ist gut für dich? 
;Gloss; GRUND4A* HERZ1A $PROD* GUT1 GUT1 FÜR1 DU1 
;Mundbild; grund herz das gut für dich 
;;
;;
37190;Deutsch; Denn das Herz/ Ja, das warnt mich. 
;Gloss; HERZ1A $PROD* GUT1 GUT1 FÜR1 DU1 $GEST-NM-KOPFNICKEN1^ 
;Mundbild; herz das gut für dich 
;;
;;
37191;Deutsch; Das ist gut für dich? 
;Gloss; $GEST-NM-KOPFNICKEN1^ BEDEUTUNG1 WARNUNG1* AUF-PERSON1^* 
;Mundbild; grund auf 
;;
;;
37192;Deutsch; So bekomme ich keinen Herzinfarkt. 
;Gloss; ICH2 HERZINFARKT1* NICHT3A 
;Mundbild; herzinfakt nicht 
;;
;;
37193;Deutsch; Ich beuge dem quasi vor. 
;Gloss; BEDEUTUNG1 $ALPHA:1:V* HEISSEN1B* WIE4A^ STOPP1^* 
;Mundbild; vor heißt vorbeugen 
;;
;;
37194;Deutsch; Du kannst dem so ein bisschen vorbeugen. Ich habe das nur links. Nicht im rechten Ohr. 
;Gloss; STOPP1^* DU1* $INDEX1 ICH1 GEFÜHL4A^* STOPP1^* $INDEX1* $INDEX1* 
;Mundbild; vorbeugen du bisschen aber [MG] 
;;
;;
37195;Deutsch; Du kannst dem so ein bisschen vorbeugen. 
;Gloss; $INDEX1 ICH1 GEFÜHL4A^* STOPP1^* $INDEX1* 
;Mundbild; bisschen aber [MG] 
;;
;;
37196;Deutsch; Du kannst dem so ein bisschen vorbeugen. Ich brauche dann Ruhe. 
;Gloss; STOPP1^* $INDEX1* $GEST-ABWINKEN1^ $PROD* $GEST-ABWINKEN1^ ICH1* $INDEX1* $GEST-OFF^* RUHE4* 
;Mundbild; [MG] [MG] ruhe 
;;
;;
37197;Deutsch; Nicht im rechten Ohr. 
;Gloss; $INDEX1* $GEST-OFF^* RUHE4* 
;Mundbild; [MG] [MG] ruhe 
;;
;;
37198;Deutsch; Das ist wie ein Alarmsignal, ein Stopp für mich, dass ich es ruhiger angehen lassen muss. 
;Gloss; WISSEN2B KONTROLLE1 ICH2 ALARM1* ALARM1* ZURÜCKHALTEN3 ALARM1* BERUHIGEN3* WEITER1B* AUFLÖSUNG1D^* 
;Mundbild; kontrolle ich stopp ruhe [MG] 
;;
;;
37199;Deutsch; Ich meine, sich zu engagieren ist gut, aber wenn der Tinnitus kommt, ist das für mich ein Alarmsignal. 
;Gloss; ENGAGIEREN-SICH1* GUT1* DANN7* ENGAGIEREN-SICH2* WIE3A SCHLIMM3B* || $INDEX1* || LAUT1C^ ICH2 ALARM1* ACHTUNG1A^* ALARM1 
;Mundbild; [MG] gut wie schlimm [MG] [MG] alarm 
;;
;;
37200;Deutsch; Dann muss ich die Bremse ziehen. Ja, dann musst du die Bremse ziehen. 
;Gloss; ICH2 SICH-MIT-ETWAS-ABFINDEN3B* ICH1* BREMSE2 UNGEFÄHR1^ 
;Mundbild; bremse [MG] 
;;
;;
37201;Deutsch; Dann muss ich die Bremse ziehen. 
;Gloss; BREMSE2 
;Mundbild; bremse 
;;
;;
37202;Deutsch; Aber was ist, wenn du Termine hast, da kann man nicht immer die Bremse ziehen. Man muss gucken, dass man locker bleibt. 
;Gloss; DU1* ABER1* TERMIN1A* BALD2^ KANN1* BREMSE2 $GEST-OFF^* 
;Mundbild; aber termin kann auch nicht bremse 
;;
;;
37203;Deutsch; Aber was ist, wenn du Termine hast, da kann man nicht immer die Bremse ziehen. 
;Gloss; ICH1* LOCKER1* BLEIBEN2* 
;Mundbild; locker bleiben 
;;
;;
37204;Deutsch; Wenn ich immer mehr Stress habe/ Melde dich dann krank. Einfach krank melden, da kann man sich dann krank melden. 
;Gloss; STRESS1A* ICH1 ICH1 KRANK1* DANACH1A^* MELDUNG1* KRANK1* 
;Mundbild; stress ich krank [MG] melden krank 
;;
;;
37205;Deutsch; Wenn ich immer mehr Stress habe/ 
;Gloss; KRANK1* DANACH1A^* MELDUNG1* 
;Mundbild; krank [MG] melden 
;;
;;
37206;Deutsch; Wenn ich immer mehr Stress habe/ 
;Gloss; KRANK1* MELDUNG1* KRANK1* MELDUNG1 
;Mundbild; krank melden krank melden 
;;
;;
37207;Deutsch; Das ist auch eine Lösung. 
;Gloss; || $GEST-ZUSTIMMUNG1^ 
;Mundbild; [MG] 
;;
;;
37208;Deutsch; Quasi als Vorbeugung. 
;Gloss; || VOR1A || NEIN3B^ 
;Mundbild; vorbeugen 
;;
;;
37209;Deutsch; Ja, das stimmt. Ich gebe dir da recht. 
;Gloss; ICH1* || MELDUNG1* $INDEX1 || BESSER1 $GEST-NM-KOPFNICKEN1^ STIMMT1A IMMER4A* DA1 GEHÖREN1^ BIN1 STIMMT1A DA1 $GEST-OFF^ 
;Mundbild; abgemel{det} ja besser dann immer wieder da sti{mmt} bin wieder da 
;;
;;
37210;Deutsch; Das ist besser, damit ich irgendwann wieder da bin. 
;Gloss; ICH1* || MELDUNG1* $INDEX1 || BESSER1 $GEST-NM-KOPFNICKEN1^ STIMMT1A IMMER4A* 
;Mundbild; abgemel{det} ja besser dann immer wieder 
;;
;;
37211;Deutsch; Das ist besser, damit ich irgendwann wieder da bin. 
;Gloss; DA1 GEHÖREN1^ BIN1 STIMMT1A DA1 
;Mundbild; da sti{mmt} bin wieder da 
;;
;;
37212;Deutsch; Wenn ich das die ganze Zeit aushalten würde, ist es irgendwann so schlimm, dass ich überhaupt nicht mehr kann. Das stimmt. 
;Gloss; ALS4 ICH1 AUSHALTEN1A* IRGENDWANN1* ABSTÜRZEN1* $INDEX1* ICH1* KANN1* NICHT1* 
;Mundbild; al{s} [MG] [MG] [MG] kann nicht mehr machen 
;;
;;
37213;Deutsch; Wenn ich das die ganze Zeit aushalten würde, ist es irgendwann so schlimm, dass ich überhaupt nicht mehr kann. 
;Gloss; STIMMT1B* 
;Mundbild; stimmt 
;;
;;
37214;Deutsch; Das hat wirklich einen Vorteil. 
;Gloss; DU1* VORTEIL2* 
;Mundbild; du vorteil 
;;
;;
37215;Deutsch; Ich war bei einer Ärztin, die wollte mir Tabletten verschreiben. 
;Gloss; ICH2* IRGENDWANN1 ARZT2 ICH2 TABLETTE1* TABLETTE1* 
;Mundbild; ich noch arzt tablett 
;;
;;
37216;Deutsch; Ich sagte, die bräuchte ich nicht, weil ich ganz genau weiß, dass bei einem Tinnitus Tabletten niemals helfen. 
;Gloss; ICH2 BRAUCHEN1* || WISSEN2B || $INDEX1* TABLETTE1* HELFEN1* NICHT3A* 
;Mundbild; brauche weiß tinnitus [MG] helf überhaupt nicht 
;;
;;
37217;Deutsch; Ich habe das schon mal gemacht, ich kenne das. 
;Gloss; SELBST1A* MACHEN1 ICH2 KENNEN1A* 
;Mundbild; schon gema{cht} ich kenne 
;;
;;
37218;Deutsch; Ich war, zusammen mit einer Dolmetscherin, bei einer Ärztin und erzählte ihr alles. 
;Gloss; WAR2 ARZT2 ACHTUNG1A^* ICH2 ERZÄHLEN4 || AUFZÄHLEN1C* $INDEX1 DOLMETSCHER1* MITBRINGEN1* 
;Mundbild; war arzt ich [MG] dolmetscher 
;;
;;
37219;Deutsch; Die Ärztin sagte, dass das stimme. 
;Gloss; $INDEX1 SAGEN1* STIMMT1A* ICH2 ENTSCHEIDEN1A ICH2 
;Mundbild; [MG] stimmt entschieden ich 
;;
;;
37220;Deutsch; Wichtig ist, dass man Ruhe hat, dass man sich etwas entspannt und dann verschwindet das wieder. 
;Gloss; WISSEN2B ICH2 RUHE4* ENTSPANNUNG2* RUHE1 DU1* WISSEN2B* VERSCHWUNDEN1A $GEST-OFF^ 
;Mundbild; ich ruhe entspannt ruhe weiß [MG] 
;;
;;
37221;Deutsch; Es/ 
;Gloss; $INDEX1 
;;
;;
37222;Deutsch; Irgendwann ist es weg, dann kommt es wieder und dann ist es wieder weg. 
;Gloss; ICH2 IRGENDWANN1* VERSCHWUNDEN1B* KOMMEN2* VERSCHWUNDEN1B* 
;Mundbild; irgendwann kommt wieder [MG] 
;;
;;
37223;Deutsch; Ich weiß nicht genau, woran es liegt, aber ich merke, dass der Tinnitus aufritt, wenn ich Stress oder viel zu tun habe. 
;Gloss; UNGEFÄHR1^ ICH1 WISSEN2A* WARUM1* AUSSEN1A^* GLAUBEN2A* $INDEX1 FINDEN1C^* STRESS5 $INDEX1 ODER1* VIEL1A ZU-TUN-HABEN-MIT1* VIELLEICHT1 $INDEX1 
;Mundbild; wann weiß warum aber glaube [MG] stress oder viel zu tun [MG] [MG] 
;;
;;
37224;Deutsch; Wer weiß. 
;Gloss; || VIELLEICHT1 
;;
;;
37225;Deutsch; Ich habe auf der linken Seite das Hörgerät. 
;Gloss; || ABER1* || UM2A^* || $INDEX1* || HÖRGERÄT1* 
;Mundbild; aber um links hörgerät 
;;
;;
37226;Deutsch; Ich höre da nichts mehr. 
;Gloss; || $GEST-ABWINKEN1^* || HÖREND1A* $GEST-ABWINKEN1^ 
;Mundbild; höre nichts mehr 
;;
;;
37227;Deutsch; Manchmal gibt es Momente, in denen ich plötzlich doch auf dem linken Ohr zum Beispiel Klatschen oder ein lautes Geräusch höre. 
;Gloss; ENTWICKELN2 MEHR2* || $INDEX1* DA1 || $INDEX1* $PROD* KLATSCHEN1* || $INDEX1* DA1* 
;Mundbild; [MG] da [MG] klatschen da 
;;
;;
37228;Deutsch; Obwohl ich das Hörgerät auf der rechten Seite nicht trage. 
;Gloss; $INDEX1* WERFEN1^* 
;Mundbild; da aus 
;;
;;
37229;Deutsch; Trotzdem höre ich etwas. 
;Gloss; || $INDEX1* || DA1 
;Mundbild; trotz{dem} da 
;;
;;
37230;Deutsch; Trage ich auf beiden Seiten die Hörgeräte nicht, kann ich ein bisschen was hören. 
;Gloss; $INDEX1* AB8* $INDEX1* BEIDE2A* HÖREN1* DA1* 
;Mundbild; ab bei{de} da 
;;
;;
37231;Deutsch; Aber ich verstehe keine gesprochene Sprache, dazu brauche ich beide Hörgeräte. 
;Gloss; ABER1* SPRECHEN5A* ICH2* $INDEX1* $GEST-OFF^ MUSS1* HÖRGERÄT2* 
;Mundbild; aber [MG] muss 
;;
;;
37232;Deutsch; Am Anfang war es so, dass ich beide Hörgeräte angezogen habe und auf der linken Seite, nach fünf oder zehn Minuten, mein Hörvermögen ganz stark abgesunken ist. 
;Gloss; ICH2 $INDEX1* HÖRGERÄT2* HÖREN1* DA1* $INDEX1* || SPÄTER5 || $NUM-EINER1A:5* || MINUTE1* || $INDEX1* || AUFLÖSUNG1D* $NUM-EINER1A:10* MINUTE1* || $INDEX1* || AUFLÖSUNG1D* 
;Mundbild; [MG] da später fün{f} minuten später zeh{n} minu{ten} da 
;;
;;
37233;Deutsch; Rechts habe ich noch normal gehört. 
;Gloss; $INDEX1* NORMAL1* 
;;
;;
37234;Deutsch; Links ist das Hörvermögen stark abgesunken und mir wurde schwindelig, extrem schwindelig. 
;Gloss; || AUFLÖSUNG1D* AUCH3A SCHWINDEL1B SEHR7* 
;Mundbild; au{ch} schwindelig [MG] 
;;
;;
37235;Deutsch; Und mir war schlecht. 
;Gloss; SCHLECHT-ÜBEL2* 
;Mundbild; schle{cht} 
;;
;;
37236;Deutsch; Da konnte ich nicht mehr arbeiten, weil mir so schwindelig und schlecht war. 
;Gloss; ICH2 ARBEITEN2^* $INDEX1 KANN1* AUFZÄHLEN1C* ICH1* SCHWINDEL1B SCHLECHT-ÜBEL2* $INDEX1 
;Mundbild; arbei{t} schwindel{ig} schle{cht} 
;;
;;
37237;Deutsch; Ich habe dann das Hörgerät auf der linken Seite ausgezogen und am nächsten Tag ging es mir wieder etwas besser. 
;Gloss; || SCHALTER2^* || WERFEN1^* FERTIG4* MORGEN1B VERSCHWUNDEN1B* ICH1 NÄCHSTE1 ALLE1A^ 
;Mundbild; mor{gen} [MG] am nächste 
;;
;;
37238;Deutsch; Nach ein paar Tagen merkte ich, dass ich wieder etwas hören konnte. 
;Gloss; || WERFEN1^* AUFZÄHLEN1C || $INDEX1* || WIEDER1B* || DA1* || $INDEX1* || ICH1* 
;Mundbild; wieder da 
;;
;;
37239;Deutsch; Mein Hörvermögen hat durch das Hörgerät abgenommen. 
;Gloss; || ALSO1* || $INDEX1* || HÖRGERÄT2* || ABSTÜRZEN1* 
;Mundbild; also [MG] 
;;
;;
37240;Deutsch; Seitdem trage ich es nicht mehr. 
;Gloss; WENN1A* SCHLECHT1 || GEWESEN1* || HÖRGERÄT2 || $INDEX1* NICHT-MEHR1A* 
;Mundbild; wenn schlecht so hör{gerät} nicht mehr 
;;
;;
37241;Deutsch; Ich verstehe nicht, woran das liegt. 
;Gloss; ICH2 WUNDERN1* VERSTEHEN-NICHT1* ICH2 
;Mundbild; [MG] verstehe nicht nicht 
;;
;;
37242;Deutsch; Eigentlich müsste ich die Schwerhörigen fragen, wie das ist, aber da geht mir viel zu viel Zeit für verloren. 
;Gloss; MUSS1* ICH1 SCHWERHÖRIG1* FRAGE1* ICH2 $GEST-ABWINKEN1^* ZEIT1* VERSCHWENDEN1* || $GEST-ABWINKEN1^* 
;Mundbild; muss schwerhö{rige} fra{gen} zei{t} [MG] 
;;
;;
37243;Deutsch; Man entwickelt ein Gespür dafür. 
;Gloss; GEFÜHL3 DU1* 
;Mundbild; gefühl du 
;;
;;
37244;Deutsch; Du kennst deine Stimme und hast dann ein Gefühl dafür, wie sie sich anhört. Aber mit nur einem Ohr geht es nicht. 
;Gloss; KENNEN1A* DU1* STIMME1* FREQUENZ1A || HÖREN2* GEFÜHL3 $GEST-OFF^ $NUM-EINER1A:1d* 
;Mundbild; kennst so hörgef{ühl} aber 
;;
;;
37245;Deutsch; Du kennst deine Stimme und hast dann ein Gefühl dafür, wie sie sich anhört. 
;Gloss; $GEST-OFF^ $NUM-EINER1A:1d* $INDEX1* $GEST-OFF^ $GEST-ABWINKEN1^* 
;Mundbild; aber ein [MG] 
;;
;;
37246;Deutsch; Ich kommuniziere immer weniger. 
;Gloss; KOMMUNIKATION1A VERRINGERN1B 
;Mundbild; kommunikation [MG] 
;;
;;
37247;Deutsch; Mit nur einem Ohr merke ich das schon. Wie ist das mit deiner Stimme beim Sprechen? 
;Gloss; $NUM-EINER1A:1d* $INDEX1* ICH1 MERKEN2* SCHON1A* 
;Mundbild; mit einem merke schon 
;;
;;
37248;Deutsch; Mit nur einem Ohr merke ich das schon. 
;Gloss; SELBST1A* STIMME1* SPRECHEN6* 
;;
;;
37249;Deutsch; Ist die schlechter geworden oder bleibt die gleich? 
;Gloss; ABFALLEN1* NOCH4B EBENE1A^* 
;Mundbild; schlecht 
;;
;;
37250;Deutsch; Das weiß ich nicht. 
;Gloss; $GEST^ 
;Mundbild; weiß 
;;
;;
37251;Deutsch; Meine Tochter sagt, meine Stimme sei wie immer. 
;Gloss; MEIN1 TOCHTER1* SAGEN1 WIE-IMMER1 
;Mundbild; mei{ne} tochter wie immer 
;;
;;
37252;Deutsch; Aber ich merke, dass das weniger wird, dass ich meine Stimme kontrollieren kann. 
;Gloss; $GEST^ ICH1 SELBST1A WIE4A* KONTROLLE1 STIMME1* GUT1* ANFÜHRUNGSZEICHEN1* VERRINGERN1B 
;Mundbild; aber ich selbst wie kontrolle stimme [MG] [MG] 
;;
;;
37253;Deutsch; Ob das wirklich so ist, weiß ich nicht. 
;Gloss; ICH2* STIMMT1A* $GEST-OFF^ 
;Mundbild; ob ob [MG] 
;;
;;
